name,sku,price,unit,inStock,category,url,image
Терасна дошка HOLZDORF Альтер Графіт 2400x140x20 мм,TD-162,993,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-holzdorf-alter-grafit/,https://domfasad.com.ua/content/images/16/752x619l80mc0/46036515225467.jpeg
Терасна дошка HOLZDORF Альтер Каштан 2400x140x20 мм,TD-164,993,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-holzdorf-alter-kashtan/,https://domfasad.com.ua/content/images/18/759x622l80mc0/82208229915075.jpeg
Терасна дошка HOLZDORF Альтер Орех 2400x140x20 мм,TD-166,993,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-holzdorf-alter-orekh/,https://domfasad.com.ua/content/images/20/757x620l80mc0/60859870082378.jpeg
Терасна дошка Tardex Графіт Колекція LITE (порожниста) 2200x140x20 мм,TD-169,470,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-tardex-grafit-kollektsiya-lite-polaya/,https://domfasad.com.ua/content/images/23/801x532l80mc0/93211455900542.jpeg
Терасна дошка Tardex Венге Колекція LITE (порожниста) 2200x140x20 мм,TD-170,470,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-tardex-venge-kollektsiya-lite-polaya/,https://domfasad.com.ua/content/images/24/803x531l80mc0/92498910753265.jpeg
Терасна дошка Tardex Натур Колекція LITE (порожниста) 2200x140x20 мм,TD-171,470,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-tardex-natur-kollektsiya-lite-polaya/,https://domfasad.com.ua/content/images/25/800x530l80mc0/16009280728968.jpeg
Терасна дошка Tardex Антрацит Колекція LITE (порожниста) 2200x140x20 мм,TD-172,470,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-tardex-antratsit-kollektsiya-lite-polaya/,https://domfasad.com.ua/content/images/26/811x533l80mc0/57147986752095.jpeg
Терасна дошка Tardex Натур Колекція CLASSIC HOME (порожниста) 2200x145x31 мм,TD-173,625,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-tardex-natur-kollektsiya-classic-home-polaya/,https://domfasad.com.ua/content/images/27/803x537l80mc0/15005342558718.jpeg
Терасна дошка Tardex Антрацит Колекція CLASSIC HOME (порожниста) 2200x145x31 мм,TD-174,625,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-tardex-antratsit-kollektsiya-classic-home-polaya/,https://domfasad.com.ua/content/images/28/808x539l80mc0/71544409083085.jpeg
Терасна дошка Tardex Графіт Колекція CLASSIC HOME (порожниста) 2200x145x31 мм,TD-175,625,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-tardex-grafit-kollektsiya-classic-home-polaya/,https://domfasad.com.ua/content/images/29/816x545l80mc0/79059623777357.jpeg
Терасна дошка Tardex Венге Колекція CLASSIC HOME (порожниста) 2200x145x31 мм,TD-176,625,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-tardex-venge-kollektsiya-classic-home-polaya/,https://domfasad.com.ua/content/images/30/800x531l80mc0/14206543057632.jpeg
Терасна дошка Tardex Антрацит Колекція CLASSIC (порожниста) 2150х25х2200мм,TD-177,599,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-tardex-antratsit-kollektsiya-classic-polaya/,https://domfasad.com.ua/content/images/31/667x521l80mc0/67124967540517.jpeg
Терасна дошка Tardex Венге Колекція CLASSIC (порожниста) 150х25х2200 мм,TD-178,599,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-tardex-venge-kollektsiya-classic-polaya/,https://domfasad.com.ua/content/images/32/713x525l80mc0/39116143007218.jpeg
Терасна дошка Tardex Графіт Колекція CLASSIC (порожниста) 150х25х2200мм,TD-179,599,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-tardex-grafit-kollektsiya-classic-polaya/,https://domfasad.com.ua/content/images/33/707x536l80mc0/26549393048982.jpeg
Терасна дошка Tardex Натур Колекція CLASSIC (порожниста) 150х25х2200 мм,TD-180,599,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-tardex-natur-kollektsiya-classic-polaya/,https://domfasad.com.ua/content/images/34/671x525l80mc0/20915070925274.jpeg
Терасна дошка Tardex Антрацит Колекція PROFESSIONAL (масив) 2200x150x20 мм,TD-181,820,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-tardex-antratsit-kollektsiya-professional-massiv/,https://domfasad.com.ua/content/images/35/757x537l80mc0/49950920777348.jpeg
Терасна дошка Tardex Венге Колекція PROFESSIONAL (масив) 2200x150x20 мм,TD-182,820,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-tardex-venge-kollektsiya-professional-massiv/,https://domfasad.com.ua/content/images/36/737x545l80mc0/95385999795067.jpeg
Терасна дошка Tardex Графіт Колекція PROFESSIONAL (масив) 2200x150x20 мм,TD-183,820,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-tardex-grafit-kollektsiya-professional-massiv/,https://domfasad.com.ua/content/images/37/742x527l80mc0/33415038585226.jpeg
Терасна дошка Tardex Натур Колекція PROFESSIONAL (масив) 2200x150x20 мм,TD-184,820,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-tardex-natur-kollektsiya-professionalmassiv/,https://domfasad.com.ua/content/images/38/746x541l80mc0/30816270592075.jpeg
Терасна дошка Tardex Антрацит Колекція LITE PREMIUM (порожниста) 2200x155x20 мм,TD-185,535,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-tardex-antratsit-kollektsiya-lite-premium-polaya/,https://domfasad.com.ua/content/images/39/1107x703l80mc0/terrasnaya-doska-tardex-antratsit-kollektsiya-lite-premium-polaya-35640086457278.png
Терасна дошка Tardex Венге Колекція LITE PREMIUM (порожниста) 2200x155x20 мм,TD-186,535,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-tardex-venge-kollektsiya-lite-premium-polaya/,https://domfasad.com.ua/content/images/40/972x686l80mc0/terrasnaya-doska-tardex-venge-kollektsiya-lite-premium-polaya-59984352903430.png
Терасна дошка Tardex Графіт Колекція LITE PREMIUM (порожниста) 2200x155x20 мм,TD-187,535,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-tardex-grafit-kollektsiya-lite-premium-polaya/,https://domfasad.com.ua/content/images/41/856x662l80mc0/terrasnaya-doska-tardex-grafit-kollektsiya-lite-premium-polaya-88485076856454.png
Терасна дошка Tardex Натур Колекція LITE PREMIUM (порожниста) 2200x155x20 мм,TD-188,535,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-tardex-natur-kollektsiya-lite-premium-polaya/,https://domfasad.com.ua/content/images/42/987x698l80mc0/terrasnaya-doska-tardex-natur-kollektsiya-lite-premium-polaya-63677868753064.png
Терасна дошка Tardex Графіт Колекція PROFESSIONAL 3D (масив) 2200x150x20 мм,TD-190,905,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-tardex-grafit-kollektsiya-professional-massiv/5112/,https://domfasad.com.ua/content/images/44/1800x1680l80mc0/88317805898712.jpeg
Терасна дошка Tardex Антрацит Колекція PROFESSIONAL 3D (масив) 2200x150x20 мм,TD-191,905,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-tardex-antratsit-kollektsiya-professional-3d-massiv/,https://domfasad.com.ua/content/images/45/1800x1732l80mc0/38114937555957.jpeg
Терасна дошка Tardex Натур Колекція PROFESSIONAL 3D (масив) 2200x150x20 мм,TD-192,905,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-tardex-natur-kollektsiya-professional-3d-massiv/,https://domfasad.com.ua/content/images/46/1800x1665l80mc0/54230109349012.jpeg
Терасна дошка Tardex Венге Колекція PROFESSIONAL 3D (масив) 2200x150x20 мм,TD-193,905,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-tardex-venge-kollektsiya-professional-3d-massiv/,https://domfasad.com.ua/content/images/47/1800x1648l80mc0/88596983178024.jpeg
Терасна дошка Tardex Антрацит Колекція CLASSIC 3D (порожниста) 2200x150x25 мм,TD-198,675,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-tardex-antratsit-kollektsiya-classic-3dpolaya/,https://domfasad.com.ua/content/images/2/1800x1251l80mc0/45798368213816.jpeg
Терасна дошка Tardex Венге Колекція CLASSIC 3D (порожниста) 2200x150x25 мм,TD-199,675,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-tardex-venge-kollektsiya-classic-3dpolaya/,https://domfasad.com.ua/content/images/3/1800x1240l80mc0/24432825037873.jpeg
Терасна дошка Tardex Графіт Колекція CLASSIC 3D (порожниста) 2200x150x25 мм,TD-1100,675,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-tardex-grafit-kollektsiya-classic-3dpolaya/,https://domfasad.com.ua/content/images/4/1800x1336l80mc0/37364244966234.jpeg
Терасна дошка Bruggan ELEGANT Light 3D Coffee Cream 3000x150x25 мм,TD-1101,1670,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-bruggan-elegant-light-3d-coffee-cream/,https://domfasad.com.ua/content/images/5/744x653l80mc0/35798650244730.jpeg
Терасна дошка Bruggan ELEGANT Light 3D Graphite 3000x150x25 мм,TD-1102,1670,шт,true,Терасна дошка,https://domfasad.com.ua/ua/copy_terrasnaya-doska-bruggan-elegant-light-3d-coffee-cream/,https://domfasad.com.ua/content/images/6/751x633l80mc0/90311585882076.jpeg
Терасна дошка Porch Intense Coffee 3d 3000x150x24 мм,TD-1103,1278,шт,true,Терасна дошка,https://domfasad.com.ua/ua/porch-intense-coffee-3d/,https://domfasad.com.ua/content/images/7/1000x667l80mc0/15159514554209.jpeg
Терасна дошка Porch Intense Cream 3d 3000x150x24 мм,TD-1104,1278,шт,true,Терасна дошка,https://domfasad.com.ua/ua/porch-intense-cream-3d/,https://domfasad.com.ua/content/images/8/1000x667l80mc0/64290311666471.jpeg
Терасна дошка Tardex Венге Колекція CLASSIC 3D (пола),TD-1232,675,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska/8392/,https://domfasad.com.ua/content/images/43/988x787l80mc0/15461357143628.jpg
Террасная доска Bruggan MULTICOLOR Smoke White Масів,TD-1167,2068,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-bruggan-multicolor-smoke-white-massiv/,https://domfasad.com.ua/content/images/44/535x468l80mc0/terrasnaya-doska-bruggan-multicolor-smoke-white-massiv-56715437494683.jpg
Терасна дошка Bruggan ELEGANT Light 3D Anthracite 3000х150х25мм,TD-11013,1560,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-bruggan-elegant-light-3d-anthracite/,https://domfasad.com.ua/content/images/45/533x498l80mc0/terrasnaya-doska-bruggan-elegant-light-3d-anthracite-54066268613687.jpg
Терасна дошка Legro Ultra Natural Evolution Sand,LE-1,1111,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-legro-ultra-natural-evolution-sand/,https://domfasad.com.ua/content/images/46/555x444l80mc0/terrasnaya-doska-legro-ultra-natural-evolution-sand-53693679255192.jpg
Терасна дошка Legro Ultra Natural Evolution Fashion White,LE-2,1111,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-legro-ultra-natural-fashion-white/,https://domfasad.com.ua/content/images/47/550x426l80mc0/terrasnaya-doska-legro-ultra-natural-fashion-white-59316671683090.jpg
Терасна дошка Legro Ultra Natural Evolution Dark Chocolate,LE-3,1111,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-legro-ultra-natural-dark-chocolate/,https://domfasad.com.ua/content/images/48/550x422l80mc0/terrasnaya-doska-legro-ultra-natural-dark-chocolate-84283578090288.jpg
Терасна дошка Legro Ultra Naturale Teak,LE-4,1480,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska-legro-ultra-naturale-teak/,https://domfasad.com.ua/content/images/49/560x492l80mc0/terrasnaya-doska-legro-ultra-naturale-teak-98112359294343.jpg
Терасна дошка PW Lite Антрацит Венге,PW-001,440,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaia-doska-pw-lite-venhe/,https://domfasad.com.ua/content/images/36/903x652l80mc0/terrasnaia-doska-pw-lite-venhe-69717214077033.jpg
Терасна дошка PW Lite Антрацит Сірий,PW-002,440,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska/8436/,https://domfasad.com.ua/content/images/37/838x613l80mc0/19664371901807.jpg
Терасна дошка PW Lite Дуб,PW-003,440,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska/8437/,https://domfasad.com.ua/content/images/38/879x631l80mc0/33023376379224.jpg
Терасна дошка PW Privat Венге,PW-004,513,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska/8438/,https://domfasad.com.ua/content/images/39/949x618l80mc0/79966322838665.jpg
Терасна дошка PW Privat Сірий,PW-005,513,шт,true,Терасна дошка,https://domfasad.com.ua/ua/copy_terrasnaia-doska-pw-privat-venhe/,https://domfasad.com.ua/content/images/40/851x683l80mc0/copy_terrasnaia-doska-pw-privat-venhe-66118651425607.jpg
Терасна дошка PW Privat Дуб,PW-006,513,шт,true,Терасна дошка,https://domfasad.com.ua/ua/copy_terrasnaia-doska-pw-privat-venhe/8440/,https://domfasad.com.ua/content/images/41/819x671l80mc0/copy_terrasnaia-doska-pw-privat-venhe8440-41878728525712.jpg
Терасна дошка PW Privat Антрацит,PW-007,513,шт,true,Терасна дошка,https://domfasad.com.ua/ua/copy_terrasnaia-doska-pw-privat-venhe/8441/,https://domfasad.com.ua/content/images/42/755x597l80mc0/copy_terrasnaia-doska-pw-privat-venhe8441-69960746452045.jpg
Терасна дошка PW Premium Венге 2D,PW-008,710,шт,true,Терасна дошка,https://domfasad.com.ua/ua/copy_terrasnaia-doska-pw-privat-venhe/8442/,https://domfasad.com.ua/content/images/43/1122x776l80mc0/copy_terrasnaia-doska-pw-privat-venhe8442-62285694468154.jpg
Терасна дошка PW Premium Венге Дуб 2D,PW-009,710,шт,true,Терасна дошка,https://domfasad.com.ua/ua/terrasnaya-doska/8444/,https://domfasad.com.ua/content/images/45/1029x714l80mc0/26738956846334.jpg
